location,spot_id,lat,lon
Marbella,4546,10.0896,-85.7845
Mar de Ajó,4547,-36.7107,-56.6701
Platanias,4548,35.5217,23.9134
Strofi,4549,35.5157,23.9452
Kissamos,4550,35.5009,23.6581
Kalyves,4551,35.4522,24.178
Irakleidis,4552,36.7775,27.0003
Theologos,4553,36.7133,26.9204
Pili,4554,38.7686,23.5912
Dzhemete,4555,44.9585,37.2701
Teriberka,4557,69.2049,35.0904
Netanya,4558,32.2736,34.8328
Caldera,4559,-27.0621,-70.8193
Chañaral,4560,-26.3439,-70.6367
Taltal,4561,-25.4061,-70.4896
Beacons,4562,33.0646,-117.3064
Moonlight,4563,33.0481,-117.3001
Grandview,4564,33.0758,-117.3112
Faleza,4565,54.8345,18.3299
Chałupy,4566,54.7733,18.4771
Sobieszewo,4567,54.3474,18.9168
Sztutowo,4568,54.351,19.1698
Piaski,4569,54.441,19.6022
Bureh Beach,4570,8.2112,-13.1558
Ain Diab,4571,33.5892,-7.6918
Praia da Tocha,4572,40.3299,-8.8446
Mona Vale,4573,-33.684,151.3115
Laguna Beach (Thalia Street),4574,33.5357,-117.7804
Cortes Bank,4575,32.478,-119.21
Majon Hotel Beach,4576,39.8186,127.6694
Pioneers,4577,39.8256,127.6806
Gran Pacifica,4578,11.9109,-86.6201
Bronte Beach,4579,-33.9036,151.2683
Akbar,4581,57.6021,-152.1645
Sijung,4582,39.0103,127.8375
Kairiru Island,4583,-3.3344,143.577
Seol Choix Point,4584,45.9188,-85.9115
Bus Station,4585,46.8523,143.1706
Yablochnoye,4586,47.1696,142.0552
Tikhaya Bay,4587,48.009,142.5342
Lesnoye,4588,46.9449,143.0972
Rams - Midigama,4589,5.962,80.3936
Lazy Left - Midigama,4590,5.9628,80.3909
Skeleton Bay,4591,-22.9366,14.4183
Rapa Nui,4592,-27.196,-109.4225
Darya Bozorg,4596,25.2768,60.6687
Maahi,4598,25.2732,60.7214
Ramin,4599,25.2691,60.7494
Kabab,4600,25.2576,60.7962
Meygou,4601,25.2489,60.839
Bod,4602,25.2393,60.857
Mars,4603,25.203,61.0394
Beris,4604,25.1678,61.1591
Oitylo,4607,36.6967,22.3833
Agios Nicholas,4608,36.8206,22.2868
Mavrovouni,4609,36.7284,22.5533
Agios Theologis,4610,36.7227,26.9185
Ammoudia,4611,39.2398,20.48
Calfuco,4612,-39.7928,-73.3933
Machico,4613,32.7138,-16.7591
Playa Hermosa,4614,12.1093,-86.7369
Trudniy,4615,46.5622,143.5295
Alibi,4616,46.6184,141.8402
Shirokaya Balka,4617,44.6521,37.6987
880,4619,27.998,-82.83
Lido Beach,4620,27.3158,-82.5833
Pilune,4621,38.77,16.5709
Chame Banks,4622,8.5741,-79.7911
Vodi,4623,2.6743,72.9262
Praia de Faro,4624,37.0051,-7.9935
Big Bay,4625,-33.7954,18.454
Porto di Andora,4626,43.9495,8.1512
Gluhoe,4627,59.7102,149.9438
Dillon Beach,4628,38.2496,-122.9744
Black Point Beach,4629,38.686,-123.4354
Caspar Beach,4630,39.3622,-123.8206
Playa Flamingo,4631,10.4342,-85.7931
Playa Brasilito,4632,10.4102,-85.7978
Lagos - Andalucia,4633,36.7445,-4.0229
Roonagh Pier,4634,53.7629,-9.9058
Seacliff,4635,56.0522,-2.6361
China Port,4636,27.3301,128.5751
Beach Rock,4637,27.3427,128.5358
Furusato,4638,27.3648,128.6367
Kunigami,4639,27.4407,128.709
Sokolov Beach,4640,33.0047,35.0864
Wanjo Beach,4641,27.4105,128.6332
Varkiza Beach,4642,37.819,23.8082
Agios DImitrios,4643,37.8021,23.8571
Rafina Beach,4644,38.0196,24.0131
Taraso,4645,27.3843,128.6557
Les Amiets,4646,48.6958,-4.1406
Hastings,4647,50.8527,0.5755
Playa Grande,4648,-22.9799,-70.3274
Madonna Beach - Limnos,4649,39.9906,25.2481
The Bridge,4650,40.7268,24.1007
Archaia,4651,40.7783,23.8193
Thanos Beach - Limnos,4652,39.8384,25.0767
Vasu's,4653,12.8031,80.2493
Melby,4654,60.3045,-1.6691
Gulberwick,4655,60.1287,-1.2009
Breckon,4656,60.7272,-1.0378
Playa Escondida,4657,-23.846,-70.5121
South Georgia,4658,-54.4189,-36.7603
Pandan Beach,4659,1.7653,109.8672
Alnes Fyr,4660,62.4908,5.9602
Travosa,4661,-2.3349,-43.3327
Jinzun Harbour,4662,22.9558,121.2959
Cardiff Reef,4663,33.0148,-117.2845
South Norah Head,4664,-33.2846,151.5774
Soldiers Beach,4665,-33.292,151.5669
Macmasters Beach,4666,-33.4997,151.4262
Forresters,4667,-33.411,151.4722
Grassy Point,4668,17.7334,-64.6113
Agonda Beach,4669,15.0385,73.9859
Curracloe,4670,52.3883,-6.3606
Arina Beach,4671,35.3321,25.2377
Konaki Beach,4672,35.332,25.2505
Kokkinos Pyrgos,4673,35.0798,24.7398
Komos Beach,4674,35.0092,24.7577
Xerokampos,4675,35.0353,26.2189
Almiros,4676,35.1766,25.7102
Les Sables-d'Olonne,4677,46.4926,-1.7861
Walton-on-the-Naze,4678,51.8481,1.2803
Somone,4679,14.4882,-17.0848
Porto Alegre,4680,0.0342,6.5371
Santana,4681,0.2567,6.7452
North Del Mar,4682,32.9754,-117.271
36th St Newport,4683,33.6147,-117.9379
Chanco,4684,-35.7379,-72.5709
Maqai,4685,-16.8171,180.2166
Barra De La Cruz,4686,15.8205,-95.9651
Voulisma,4687,35.1264,25.7444
Keratokampos,4688,34.9984,25.3783
Skaleta,4689,35.3931,24.6098
La Rotonda,4690,44.0385,10.0284
Tanjong Beach,4691,4.3721,113.9669
Dahican,4692,6.9245,126.2816
Playa El Poris,4693,28.1529,-16.4321
Huachipato,4694,-36.7469,-73.1331
Hornitos,4695,-23.063,-70.3832
Barrancas,4696,-33.5828,-71.6241
Diamond Head,4697,21.2546,-157.8083
Manantiales,4698,-34.9096,-54.826
Pichidangui,4699,-32.1165,-71.5165
Reebs Bay,4700,42.8776,-79.3037
Point Abino,4701,42.8441,-79.1003
Port Maitland,4702,42.8554,-79.5747
Wickaninnish,4703,49.0248,-125.6862
Los Pellines,4705,-35.4996,-72.5267
Torre Spaccata,4706,39.9535,16.6241
Lo Scoglio,4707,39.3074,16.0458
Sabbiedoro,4708,39.6622,15.8334
Clam Harbour Beach,4709,44.721,-62.8856
Górki Zachodnie,4710,54.3715,18.7704
Chesterman Beach (North),4711,49.1146,-125.8971
Rhossili,4712,51.5714,-4.3012
Kudafaright,4713,5.8842,73.4048
Moledo,4714,41.8499,-8.8683
Muli - F1,4715,2.9273,73.5837
Muli - Mushrooms,4716,2.9269,73.587
Screaming Kids,4717,2.6952,72.9684
Mauroof,4718,2.665,72.903
Puerto Viejo,4719,-12.5759,-76.7146
Varese,4720,-38.015,-57.5282
Bodu Olhu,4721,5.8123,73.3803
Porto da Cruz,4722,32.7751,-16.8289
Fajã da Areia,4723,32.8124,-17.0392
Recco,4724,44.3615,9.1416
Playa de Cuberris,4725,43.4993,-3.6128
Pippas,4726,2.459,96.2188
51101 Buoy Forecast,4727,24.318,-162.231
Praia Grande (South),4728,38.8115,-9.4808
Praia Pequena,4729,38.8211,-9.475
Killer Point,4730,30.5498,-9.7393
Paço de Arcos,4731,38.69,-9.2957
Gute Beach,4732,31.6935,34.5662
Cova do Vapor,4733,38.6618,-9.2624
Marcelino,4734,38.6468,-9.2445
Praia do Barbas,4735,38.6441,-9.2433
Praia do Castelo,4736,38.6129,-9.2182
Fonte da Telha,4737,38.5728,-9.1985
Betset,4738,33.0798,35.1052
Praia do Norte (Nazaré),4739,39.6101,-9.0874
Comporta (Praia do Pego),4740,38.2926,-8.7801
Panga Drops,4741,11.4097,-86.0587
Cerro,4742,39.3634,-9.3685
São Torpes Pier,4743,37.9242,-8.8092
Dromi - Herzlyia Marina,4744,32.1567,34.7941
Basse-Pointe le Chaudron,4745,14.8709,-61.1148
Brigantine,4747,39.3735,-74.3985
Dazhougang,4748,22.6887,114.9736
Golden Bay,4749,35.9338,14.3437
Ghajn Tuffieha,4750,35.929,14.344
Streedagh Beach,4751,54.4052,-8.5526
Cowells,4752,36.9589,-122.0254
Kiriat Yam,4753,32.8537,35.0591
Ankobra,4754,4.8873,-2.2654
Kundu,4755,36.8534,30.8871
Tholhendhoo,4756,5.9225,73.4371
Tetarti,4757,36.4076,25.4865
Chesil Beach,4758,50.6267,-2.5605
Herne Bay,4759,51.3723,1.1371
Dungeness,4760,50.9126,0.9747
Amargal,4761,5.5675,-77.5077
Cala Magre,4762,37.605,-0.7243
Paquebote,4763,38.8645,0.0224
La Siesta,4764,38.7864,0.183
Les Anglais,4765,18.3059,-74.2244
Mahaut Hugues,4766,18.1122,-73.843
Torbeck,4767,18.157,-73.8075
Yene,4768,14.648,-17.1866
Pierre de Lisse,4769,14.5796,-17.1428
La Gauche de Tubab Dialaw,4770,14.5952,-17.1503
Vacuums,4771,17.6933,-64.8917
Sunbeach Break,4772,6.125,80.1067
Hikkaduwa,4773,6.1238,80.1079
Main Point,4774,6.1261,80.1053
Real,4775,14.5675,121.6235
Dunamar,4776,-38.8623,-60.0893
Scott Creek,4777,37.0406,-122.2292
Sa Rapita,4778,39.3609,2.9574
Malindi,4779,43.9726,12.7213
Tim's Reef,4780,25.4839,56.3591
El Ouatia,4781,28.4168,-11.3988
Dashajiao,4782,21.1863,110.616
Long Hai Tian,4783,21.021,110.5441
Las Penitas,4784,12.3573,-87.0202
Swanage,4785,50.6133,-1.9567
Sa Rapita,4786,39.3614,2.9595
Torre del Golfo,4787,38.9108,16.8198
Tropicana,4788,6.2283,-10.6726
Radostniy,4789,44.8217,34.8697
St. Finian's Bay,4790,51.8461,-10.3364
Koral,4791,42.219,27.7886
Devereux,4792,42.4911,-70.8569
Oceanside Harbor,4793,33.2054,-117.3961
Reenroe Beach,4794,51.8454,-10.2347
Las Cabanas,4795,11.9562,-69.8162
Punta Tumatey,4796,12.1728,-69.9363
Mapalad Beach,4797,14.523,121.6234
Degersand,4798,60.1538,19.5956
Muaco,4799,11.4772,-69.5643
Fjern-z,4800,60.5995,4.763
Buraco,4801,-9.0271,13.0045
Il Porto,4802,42.4608,14.2329
Parkers',4803,-22.2198,43.231
Gum Hoi Tan,4804,22.0013,113.3878
Mandraki-Elias,4805,39.1676,23.4033
Qbajiar Bay ,4806,36.076,14.2501
Ramla Beach,4807,36.0664,14.2739
Blixada,4808,36.3385,25.4323
Manuela & Coco's point,4809,18.5827,120.7843
Voidokilia,4810,36.9636,21.6627
Rosamarina di Ostuni,4811,40.8002,17.5528
El Barco,4812,12.1737,-69.9666
Pakala,4813,21.9329,-159.6499
Mana Point,4814,22.0131,-159.7848
PKs/Centers,4815,21.8758,-159.4596
Ha'Ena Bay,4816,22.2315,-159.5615
Anahola Bay,4817,22.148,-159.3002
Kealia,4818,22.095,-159.3057
Nantucket,4819,41.2443,-70.0762
The Boom,4820,12.6269,-87.3561
Playa Bruha,4821,23.3016,-106.4906
El Camaron,4822,23.2395,-106.4483
Praia da Bertioga,4823,-23.8381,-46.1187
Itaguare,4824,-26.1859,-48.5267
Liani Ammos,4825,38.3937,24.1814
Davis Beach,4826,37.9548,24.0104
Big Ateni,4827,37.9101,24.839
Small Ateni,4828,37.9122,24.8366
Club Nàutic Estartit,4829,42.05,3.1998
Sekunyit Left,4830,-4.775,103.3161
Jiangkou Bay,4831,24.199,118.0065
Tequila Bomb,4832,24.2524,118.0851
Zhenhaijiao,4833,24.2514,118.1005
Ghost Stone,4834,24.3292,118.146
Baitang Bay,4835,24.2334,118.043
Feicui Bay,4836,23.9648,117.7253
Gold Coast,4837,23.6999,117.4723
Crescent Beach,4838,48.1613,-123.7108
Rajodi Beach,4840,19.4311,72.7526
Vaayu Beach,4841,15.6589,73.713
Dream,4842,35.5119,23.9889
San Pedro Buoy,4843,33.618,-118.317
Timo Right,4844,-4.803,103.348
Praia do Estaleirinho,4845,-27.0464,-48.589
Olcott Beach,4847,43.3395,-78.7131
Hamburg Beach,4848,42.7659,-78.8783
Khao Takiap Beach,4849,12.5126,99.9787
Labrax,4850,54.893,-5.1643
Tres Palmas,4851,18.349,-67.2669
Indicators,4852,18.3607,-67.271
Domes,4853,18.3665,-67.2712
Pools,4854,18.3713,-67.261
Parking Lots,4855,18.3733,-67.251
Bridges,4856,18.4262,-67.1559
Gas Chambers,4857,18.4605,-67.1662
Wishing Well,4858,18.4722,-67.1692
Table Top,4859,18.5086,-67.138
Carrubo,4860,41.2307,13.0964
Harin Left,4861,-4.8969,103.5258
Chalathat Beach,4862,7.1969,100.6075
Samila Beach,4863,7.2145,100.5926
Sjøsanden,4864,58.0202,7.4467
Pompano Beach Pier,4865,26.2348,-80.0857
Kadarim,4866,32.7955,34.9556
Breezy Point,4867,40.5432,-73.9344
Laurelton Blvd,4868,40.5824,-73.6725
Pacific Blvd,4869,40.5816,-73.6406
West End,4870,40.5768,-73.5593
Fair Harbor,4871,40.6372,-73.182
Davis Park,4872,40.683,-73.0025
West Dune Rd. ,4873,40.7744,-72.7143
K Road,4874,40.8332,-72.5039
Coopers Beach,4875,40.863,-72.4058
Main Beach,4876,40.9425,-72.1937
Hither Hills State Park,4877,41.0076,-72.0103
Park Line,4878,41.0111,-71.9998
Las Terrenas,4879,19.3159,-69.5702
Nahsholim,4880,32.6144,34.9156
Wave Buoy 41002,4881,31.754,-74.816
Cambutal,4882,7.2501,-80.494
Tugun Beach,4883,-28.1423,153.4961
Bilinga Beach,4884,-28.1548,153.5066
Pacific Beach,4885,-28.1081,153.4666
Tallebudgera Beach,4886,-28.1001,153.4627
Nobbys Beach,4887,-31.4485,152.9346
Kurrawa Beach,4888,-28.0295,153.4355
Main Beach,4889,-27.9784,153.4297
Pelican Beach,4890,-27.9759,153.4236
Currumbin Beach,4891,-28.1306,153.4886
Froggy beach,4892,-28.1631,153.5507
Newport Point,4893,33.6052,-117.925
54th St.,4894,33.6223,-117.9456
Magnolia St.,4895,33.6373,-117.9758
17th St.,4896,33.6632,-118.0144
HB Cliffs,4897,33.6765,-118.0314
Anderson St.,4898,33.7225,-118.0824
Cottons,4899,33.39,-117.5985
San Clemente State Beach,4900,33.4048,-117.6075
Church,4901,33.3796,-117.5789
Praia da Marambaia,4903,-23.0492,-43.6292
Praia do Aterro,4904,-22.9846,-43.6657
Praia de Guaratiba,4905,-23.0679,-43.5686
Praia do Meio,4906,-23.0664,-43.551
Praia do Inferno,4907,-23.0597,-43.5456
Praia Pequena,4908,-23.05,-43.5333
Praia do Abrico,4909,-23.0466,-43.5142
Praia de Sernambetiba,4910,-23.0333,-43.4864
Praia do Recreio dos Bandeirantes,4911,-23.025,-43.4578
Praia da Joatinga,4912,-23.0149,-43.2903
Black Point,4913,21.2546,-157.7943
Publics,4914,21.268,-157.8255
Populars,4915,21.272,-157.832
Waikiki Beach,4916,21.2746,-157.8268
Three's,4917,21.2766,-157.8339
Four's,4918,21.2745,-157.8395
Kaiser's,4919,21.277,-157.841
Rockpile,4920,21.2805,-157.8411
Sand Island,4921,21.299,-157.875
Ewa Beach,4922,21.302,-158.002
Hana Bay,4923,20.76,-155.983
Honomanu Bay,4924,20.866,-156.166
Tavares Bay,4925,20.922,-156.374
Kanaha,4926,20.905,-156.442
Kahului Harbor,4927,20.904,-156.463
Olowalu,4928,20.808,-156.624
The Cove,4929,20.728,-156.453
La Perouse Bay,4930,20.591,-156.415
Argamans Beach,4932,32.302,34.839
Sironit Beach,4933,32.323,34.846
Jisr az-zarqa,4934,32.538,34.9
Neve Yam Beach,4935,32.675,34.926
Casinos,4938,34.012,35.642
Nahr Brahim,4939,34.061,35.642
Batroun,4940,34.243,35.659
Brigantine Seawall,4942,39.4135,-74.3548
Crystals,4943,39.3639,-74.4082
South Carolina Ave,4944,39.356,-74.4216
Ventnor Pier,4945,39.3362,-74.4778
North Street,4946,39.2838,-74.556
Avalon Pier,4947,36.0441,-75.6743
Nags Head Pier,4948,35.9743,-75.6298
Avon Pier,4949,35.3472,-75.5008
Pilgrim,4950,41.3699,-71.4823
Bay Head,4951,40.0699,-74.0415
Ohnuki Beach,4952,36.296,140.566
Hirai Beach,4954,35.974,140.673
Shiinauchi,4955,35.691,140.665
Oamishirasato,4956,35.48,140.42
Shirasuka,4957,35.0313,140.0046
Yuigahama,4958,35.3086,139.5421
Susuki,4959,34.6647,138.1962
Shiomizaka-Hamamatsu,4960,34.675,137.507
Irago Long Beach,4961,34.612,137.218
Swanpool,4962,50.14,-5.076
Slapton Sands,4963,50.286,-3.6445
Goodrington Sands,4964,50.4239,-3.5586
Trevone,4966,50.547,-4.981
Mudeford Harbour,4967,50.726,-1.7433
The Bill,4968,50.5118,-2.4584
Beer Point,4969,50.6848,-3.0951
Preston Beach,4970,50.4425,-3.5547
Marazion,4971,50.1183,-5.4836
Wooyung Beach,4972,-28.459,153.556
Belongil Beach,4973,-28.601,153.577
Suffolk Beach,4974,-28.685,153.618
Kings Beach,4975,-28.71,153.618
7-Mile Beach,4976,-28.771,153.6
Boulder Beach,4977,-28.817,153.605
Broadwater Beach,4978,-29.057,153.458
Woody Head,4979,-29.363,153.377
Frazers Reef,4980,-29.385,153.373
Sandon,4981,-29.667,153.334
Fairlight,4982,50.8753,0.6716
NE 14th Ct.,4983,26.1456,-80.1012
40th Street,4984,25.8122,-80.1211
Pelican Beach Park,4985,28.1675,-80.5867
North Indialantic,4986,28.0931,-80.565
Neptune Beach,4987,30.3248,-81.3939
Sunglow Pier,4988,29.1469,-80.9634
Crescent Beach,4989,29.7691,-81.2504
Main Street Pier,4990,29.2278,-81.0047
Atlantic Beach,4991,30.3246,-81.3936
Wilbur by the Sea,4992,29.1321,-80.9562
Matanzas Inlet,4993,29.7071,-81.2227
Punta Conejo,4994,24.0718,-111.0069
Montrose Beach,4995,41.9664,-87.6423
Bigbury,4996,50.2805,-3.8934
Freshwater,4997,-33.7821,151.2913
Praia dos Ingleses,4998,-27.4341,-48.392
Norah Head,4999,-33.2767,151.5688
Playa Pascual,5000,-34.7516,-56.4538
Porto de Galinhas,5001,-8.5036,-35.001
Praia do Abricó,5002,-23.0489,-43.518
Tambaba,5003,-7.3723,-34.7989
Mole Beach,5004,-27.602,-48.4321
Praia do Madeiro,5005,-6.2124,-35.0771
Playa de Guaranache,5006,10.6345,-64.1853
Playa Libertad,5007,-15.4749,-74.9834
Playa La Chira,5008,-12.1941,-77.0346
Playa de Santo Domingo,5009,-33.6649,-71.6388
Playa La Isla,5010,-35.1473,-72.2555
Playa Choros,5011,-29.2764,-71.3998
Praia das Areias Alvas,5012,-4.905,-37.2003
Praia de Santa Isabel,5013,-10.6667,-36.7333
Praia das Pitangueiras,5015,-22.8157,-43.1769
Praia de Peruíbe,5016,-24.2579,-46.9077
Praia da Paciência,5017,-22.9925,-44.0864
Playa Santa Rosa,5018,-34.8752,-56.0162
Pocitos Beach,5019,-34.9151,-56.1477
Playa Capurro,5020,-34.8667,-56.2167
Praia de Itapebuçu,5021,-22.4477,-41.8532
Praia Dona Luiza,5022,-22.986,-43.6931
Playa del Ferú,5023,10.8833,-75.0833
Playa la Concepción,5024,3.9847,-77.4013
Playón de Cachimbero,5025,11.0091,-74.2625
Playa Santa Ana,5026,3.7142,-77.195
Balneario de Marbella,5027,10.4364,-75.5369
Playa de Los Venados,5028,9.3715,-75.9847
Playa de Los Pescadores,5029,11.0459,-74.8742
Praia Azeda,5030,-22.7421,-41.8815
Praia de João Fernandes,5031,-22.7418,-41.8748
Praia Do Frances,5032,-9.7773,-35.8452
Playa La Playeta,5033,8.4186,-77.1404
Bahía Tiraya,5034,12.0694,-69.8573
Praia de Morrinhos,5035,-4.9667,-36.8333
Praia de Majorlândia,5036,-4.55,-37.6667
Pacheco,5037,-3.6863,-38.6422
Praia Combuca,5038,-3.5833,-38.7667
Praia das Trevas,5039,-4.9087,-37.196
Praia do Retirinho,5040,-4.6167,-37.5833
Praia Parazinho,5041,-3.6459,-38.6939
Playa Azul,5042,10.8462,-68.2291
Playa Mayorquina,5043,10.875,-68.2289
Playa Chacopata,5044,10.6904,-63.8148
Playa de Plata,5045,10.7382,-62.755
Playa de San Luis,5046,10.4337,-64.2043
Playa Los Cocos,5047,10.7414,-62.6709
Playa Curumiche,5048,10.7117,-63.0434
Playa Los Vidrios,5049,-15.3933,-75.1447
Pisco de la Playa,5050,-13.6996,-76.224
Playa Hermosa,5051,-11.7743,-77.1857
Playa El Muerto,5052,-12.091,-77.2321
Playa El Conchal,5053,-15.2153,-75.2233
Playa La Chorrera,5054,-15.1883,-75.2469
Playa Chilca,5055,-12.53,-76.7611
Playa Chepeconde,5056,-12.927,-76.5045
Playa de Media Luna,5057,-14.5925,-75.9269
Playa Esperanza,5058,-14.4841,-75.9684
Playa Los Ingleses,5059,-15.1267,-75.3707
Playa Huasiparita,5060,-15.0005,-75.4463
Playa Punta Piedra,5061,-32.8954,-71.5075
Playa La Honda,5062,-10.0498,-78.177
Playa Carpayo,5063,-12.0672,-77.1511
Playa Brava,5064,-28.4838,-71.2525
Playa Llolleo,5065,-33.6028,-71.625
Playa del Hinojo,5066,-32.6655,-71.4428
Playa La Ballena,5067,-34.3985,-72.0264
Playa Chica Cartagena,5068,-33.5482,-71.6066
Playa El Colorado,5069,-20.1964,-70.1386
Playa de Llagua,5070,-41.7017,-73.7057
Playa La Trinchera,5071,-35.027,-72.186
Playa Bravo,5072,-20.2509,-70.1379
Matancilla,5073,-35.1819,-72.3264
Mejillones,5074,-23.0971,-70.4476
Playa Cachagua,5075,-32.5917,-71.4446
Playa Los Lobos,5076,-30.4042,-71.6864
Playa Quivolgo,5077,-35.2816,-72.4049
Playa Quilliruca,5078,-32.6976,-71.458
Playa El Ensueno,5079,-33.5396,-71.603
Playa del Yeco,5080,-33.3158,-71.6515
Playa Sur,5081,-33.6332,-71.6352
Playa de Pradomar,5082,10.9784,-74.9975
Playa La Cueva,5083,11.2283,-74.2264
Playa del Centro,5084,11.2443,-74.2149
Playa Linda,5085,10.3688,-75.5803
Praia Barra do Caponga,5086,-4.0507,-38.1844
Praia de São Cristóvão,5087,-4.9201,-36.9634
Prainha de Aquiraz,5088,-3.8997,-38.3471
Praia Formosa,5089,-3.7132,-38.5446
Praia do Meireles,5090,-3.7211,-38.5073
Praia de Mucuripe,5091,-3.7208,-38.4806
Praia do Costinha,5092,-6.964,-34.8553
Praia Santa Catarina,5093,-6.964,-34.8358
Praia Formosa,5094,-6.985,-34.8274
Praia da Areia Preta,5095,-5.7883,-35.1883
Praia de Bom Jesus,5096,-7.7933,-34.8367
Praia do Sul,5097,-23.1807,-44.3087
Praia da Costa,5098,-20.337,-40.2809
Praia de Sepetiba,5099,-22.9751,-43.7059
Praia Saco da Rosa,5100,-22.8,-43.1833
Praia da Ribeira,5101,-22.8238,-43.167
Praia de Copacabana,5102,-22.9689,-43.1791
Praia do Camburi,5103,-20.2754,-40.2799
Praia do Carapebus,5104,-22.2998,-41.6893
Praia da Bica,5105,-22.8187,-43.1952
Praia de Camburi,5106,-20.2746,-40.2802
Praia da Pedra,5107,-23.0025,-43.6407
Praia do Paulista,5108,-22.2,-41.45
Praia do Paraná,5109,-25.6306,-48.4203
Praia do Leste,5110,-25.7681,-48.509
Praia do Leme,5111,-22.9657,-43.1703
Praia do Leblon,5112,-22.9868,-43.2202
Praia de Guaruja,5113,-24.0041,-46.2652
Praia do Gonzaga,5114,-23.9723,-46.3334
Praia de Fora,5115,-24.8403,-47.6781
Praia Deserta,5116,-25.3703,-48.1588
Playa San Clemente,5117,-36.3613,-56.7139
Playa Santa Teresita,5118,-36.5197,-56.6894
Playa de Los Holandeses,5119,11.2584,-73.4539
Playa Grande,5120,9.4055,-75.7622
Playa La Garita,5121,-6.0692,-81.1043
Playa El Cerco,5122,-7.8772,-79.3468
Playa El Castillo,5123,-9.9207,-78.224
Playa La Bocana,5124,-7.7791,-79.4025
Playa Quitacalzon,5125,-9.3409,-78.4301
Playa La Punta,5126,-7.1153,-79.6916
Playa La Huaca,5127,-6.5917,-80.2008
Playa Culebra,5128,9.1966,-76.1735
Playa Chuchero,5129,3.9417,-77.3139
Playa de Choncho,5130,4.0671,-77.4685
Playa Candelaria,5131,3.1167,-77.6
Playa Brava,5132,11.3198,-74.0983
Playa de Ladera,5133,10.6468,-64.2479
Ciudad Balneario Higuerote,5134,10.503,-66.1107
Playa Los Muertos,5135,10.9,-68.2442
Playa de Los Camarones,5136,11.4715,-69.7397
Playa del Viento,5137,9.3451,-76.0487
Playa Veronica,5138,10.8796,-75.0844
Praia do Porto,5139,-20.2708,-40.2306
Praia Commprida,5140,-20.3056,-40.2889
Praia do Pontal,5141,-14.8088,-39.0238
Praia da Avenida,5142,-14.7987,-39.0283
Praia do Ramo,5143,-14.5922,-39.0528
Praia do Marciano,5144,-14.7778,-39.0472
Praia Izidoro Lemos,5145,-14.7833,-39.0417
Praia do Malhado,5146,-14.7847,-39.0378
Praia do Cristo,5147,-14.8044,-39.0333
Praia do Sul,5148,-14.8208,-39.025
Praia da Itaipuacu,5149,-22.9701,-42.9914
Lawyers Head,5150,-45.9104,170.5256
Ninety Mile Beach,5151,-38.2146,147.4006
Little Makarel Beach,5152,-33.5985,151.3012
Eighty Mile Beach,5153,-19.5059,121.1643
Eighty Mile Beach,5154,-19.5059,121.1643
Garie Beach,5155,-34.1683,151.07
Lady Robinsons Beach,5156,-33.9654,151.1554
Marley Beach,5157,-34.1147,151.1415
Tunnel Beach,5158,-45.9247,170.4513
Victory Beach,5159,-45.8284,170.7301
Mairangi Bay,5160,-36.7381,174.7562
New Chums Beach,5161,-36.6982,175.6069
Otama Beach,5162,-36.7068,175.7595
Hot Water Beach,5163,-36.8793,175.8193
Newdicks Beach,5164,-37.7452,176.4709
Wharariki Beach,5165,-40.4982,172.6602
Tata Beach,5166,-40.8109,172.9144
Wanda Beach,5167,-34.0421,151.1645
Jones Beach,5168,-34.6393,150.8556
Mindil Beach,5169,-12.4456,130.8305
Floreat Beach,5170,-31.93,115.7539
Park Beach,5171,-30.2857,153.1419
Sloping Main,5172,-42.98,147.68
Dutchies Beach,5173,-32.7152,152.1346
Neds Beach,5174,-31.5167,159.0667
Friendly Beaches,5175,-42.0206,148.2813
Dee Why Beach,5176,-33.7471,151.3044
Boydtown Beach,5177,-37.0992,149.8769
Brou Beach,5178,-36.1288,150.1262
Collins Beach,5179,-33.8083,151.2913
Jenny Dixons Beach,5180,-33.27,151.564
Oaky Beach,5181,-35.7033,150.2814
Bengello Beach,5182,-35.8652,150.1679
Moonee Beach,5183,-33.168,151.6318
Port Gawler Beach,5184,-34.6367,138.4364
East Devonport Beach,5185,-41.17,146.37
Kingfish Beach,5186,-43.46,147.16
Bales Beach,5187,-35.9947,137.3547
Katiki Beach,5188,-45.416,170.824
Chrystalls Beach,5189,-46.1963,170.0963
Steamer Beach,5190,-35.1731,150.7266
South Beach,5191,-28.8898,153.5729
75 Mile Beach,5192,-25.4763,153.1434
Seven Mile Beach,5193,-42.84,147.55
Sandys Beach,5194,-30.15,153.2
Rocky Beach,5195,-31.4345,152.926
Roaring Beach,5196,-42.8895,147.6637
Quarry Beach,5197,-33.1225,151.647
Putty Beach,5198,-33.5318,151.3679
Pipeclay Beach,5199,-30.0333,153.2
Perkins Beach,5200,-34.5152,150.8846
Oxley Beach,5201,-31.4316,152.9234
One Mile Beach,5202,-32.7739,152.1171
Denhams Beach,5203,-35.7525,150.2122
Cudmirrah Beach,5204,-35.1955,150.5687
Caves Beach,5205,-35.1652,150.6679
Ocean View Beach,5206,-30.0626,153.203
Ocean Beach,5207,-42.1711,145.2581
North Beach,5208,-30.4643,153.0495
